war_name,year,country_abbr,country_name,region,country_lat,country_long,war_type
Kashmir Insurgents,1999,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2000,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2001,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2002,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2003,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2004,IN,India,Southern Asia,20.593684,78.96288,intra
Kashmir Insurgents,2005,IN,India,Southern Asia,20.593684,78.96288,intra
Shiite and Kurdish,1991,IQ,Iraq,Western Asia,33.223191,43.679291,intra
First Sierra Leone,1991,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
First Sierra Leone,1992,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
First Sierra Leone,1993,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
First Sierra Leone,1994,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
First Sierra Leone,1995,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
First Sierra Leone,1996,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
Second Turkish Kurds,1991,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1992,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1993,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1994,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1995,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1996,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1997,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1998,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Turkish Kurds,1999,TR,Turkey,Western Asia,38.963745,35.243322,intra
Second Somalia,1992,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Second Somalia,1993,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Second Somalia,1994,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Second Somalia,1995,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Second Somalia,1991,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1992,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1993,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1994,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1995,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1996,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1997,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Second Somalia,1992,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Second Somalia,1993,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Second Somalia,1994,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Second Somalia,1995,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Second Somalia,1992,AU,Australia,Australia and New Zealand,-25.274398,133.775136,intra
Second Somalia,1993,AU,Australia,Australia and New Zealand,-25.274398,133.775136,intra
Second Somalia,1994,AU,Australia,Australia and New Zealand,-25.274398,133.775136,intra
Second Somalia,1995,AU,Australia,Australia and New Zealand,-25.274398,133.775136,intra
Second Somalia,1992,FR,France,Western Europe,46.227638,2.213749,intra
Second Somalia,1993,FR,France,Western Europe,46.227638,2.213749,intra
Second Somalia,1994,FR,France,Western Europe,46.227638,2.213749,intra
Second Somalia,1995,FR,France,Western Europe,46.227638,2.213749,intra
Second Somalia,1992,US,United States,Northern America,37.09024,-95.712891,intra
Second Somalia,1993,US,United States,Northern America,37.09024,-95.712891,intra
Second Somalia,1994,US,United States,Northern America,37.09024,-95.712891,intra
Second Somalia,1992,IT,Italy,Southern Europe,41.87194,12.56738,intra
Second Somalia,1993,IT,Italy,Southern Europe,41.87194,12.56738,intra
Second Somalia,1994,IT,Italy,Southern Europe,41.87194,12.56738,intra
Second Somalia,1995,IT,Italy,Southern Europe,41.87194,12.56738,intra
Georgia,1991,GE,Georgia,Western Asia,42.315407,43.356892,intra
Georgia,1992,GE,Georgia,Western Asia,42.315407,43.356892,intra
Nagorno-Karabakh,1991,AZ,Azerbaijan,Western Asia,40.143105,47.576927,intra
Nagorno-Karabakh,1992,AZ,Azerbaijan,Western Asia,40.143105,47.576927,intra
Nagorno-Karabakh,1993,AZ,Azerbaijan,Western Asia,40.143105,47.576927,intra
Dniestrian Independence,1991,MD,Moldova,Eastern Europe,47.411631,28.369885,intra
Dniestrian Independence,1992,MD,Moldova,Eastern Europe,47.411631,28.369885,intra
Algerian Islamic Front,1992,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1993,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1994,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1995,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1996,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1997,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1998,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Algerian Islamic Front,1999,DZ,Algeria,Northern Africa,28.033886,1.659626,intra
Tajikistan,1993,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Tajikistan,1994,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Tajikistan,1995,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Tajikistan,1996,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Tajikistan,1997,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Bosnian-Serb Rebellion,1995,US,United States,Northern America,37.09024,-95.712891,intra
Bosnian-Serb Rebellion,1992,HR,Croatia,Southern Europe,45.1,15.2,intra
Bosnian-Serb Rebellion,1993,HR,Croatia,Southern Europe,45.1,15.2,intra
Bosnian-Serb Rebellion,1994,HR,Croatia,Southern Europe,45.1,15.2,intra
Second Liberia,1992,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Second Liberia,1993,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Second Liberia,1994,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Second Liberia,1995,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Second Liberia,1992,NG,Nigeria,Sub-Saharan Africa,9.081999,8.675277,intra
Angolan War of the Cities,1992,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Angolan War of the Cities,1993,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Angolan War of the Cities,1994,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Second Cambodia Civil,1993,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Second Cambodia Civil,1994,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Second Cambodia Civil,1995,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Second Cambodia Civil,1996,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Second Cambodia Civil,1997,KH,Cambodia,South-eastern Asia,12.565679,104.990963,intra
Abkhazia Revolt,1993,GE,Georgia,Western Asia,42.315407,43.356892,intra
Abkhazia Revolt,1994,GE,Georgia,Western Asia,42.315407,43.356892,intra
Second Burundi,1993,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Second Burundi,1994,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Second Burundi,1995,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Second Burundi,1996,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Second Burundi,1997,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Second Burundi,1998,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
South Yemeni Secessionist,1994,YE,Yemen,Western Asia,15.552727,48.516388,intra
Second Rwanda,1994,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
First Chechnya,1994,RU,Russia,Eastern Europe,61.52401,105.318756,intra
First Chechnya,1995,RU,Russia,Eastern Europe,61.52401,105.318756,intra
First Chechnya,1996,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Croatia-Krajina War,1995,HR,Croatia,Southern Europe,45.1,15.2,intra
Third Liberia,1996,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Sixth Iraqi Kurds,1996,IQ,Iraq,Western Asia,33.223191,43.679291,intra
Third Rwanda,1997,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
Third Rwanda,1998,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
First Congo (Brazzaville),1997,CG,Congo [Republic],Sub-Saharan Africa,-0.228021,15.827659,intra
Second Sierra Leone,1998,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
Second Sierra Leone,1999,SL,Sierra Leone,Sub-Saharan Africa,8.460555,-11.779889,intra
Guinea-Bissau Military,1998,GN,Guinea,Sub-Saharan Africa,9.945587,-9.696645,intra
Guinea-Bissau Military,1998,GW,Guinea-Bissau,Sub-Saharan Africa,11.803749,-15.180413,intra
Guinea-Bissau Military,1999,GW,Guinea-Bissau,Sub-Saharan Africa,11.803749,-15.180413,intra
Guinea-Bissau Military,1998,SN,Senegal,Sub-Saharan Africa,14.497401,-14.452362,intra
Africa's World War,1998,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Africa's World War,1999,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Africa's World War,2000,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Africa's World War,2001,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Africa's World War,2002,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Africa's World War,1998,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Africa's World War,1999,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Africa's World War,2000,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Africa's World War,2001,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Africa's World War,2002,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Africa's World War,1998,NA,Namibia,Sub-Saharan Africa,-22.95764,18.49041,intra
Africa's World War,1999,NA,Namibia,Sub-Saharan Africa,-22.95764,18.49041,intra
Africa's World War,2000,NA,Namibia,Sub-Saharan Africa,-22.95764,18.49041,intra
Africa's World War,2001,NA,Namibia,Sub-Saharan Africa,-22.95764,18.49041,intra
Africa's World War,1998,ZW,Zimbabwe,Sub-Saharan Africa,-19.015438,29.154857,intra
Africa's World War,1999,ZW,Zimbabwe,Sub-Saharan Africa,-19.015438,29.154857,intra
Africa's World War,2000,ZW,Zimbabwe,Sub-Saharan Africa,-19.015438,29.154857,intra
Africa's World War,2001,ZW,Zimbabwe,Sub-Saharan Africa,-19.015438,29.154857,intra
Africa's World War,2002,ZW,Zimbabwe,Sub-Saharan Africa,-19.015438,29.154857,intra
Africa's World War,1998,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Africa's World War,1999,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Africa's World War,1998,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,intra
Africa's World War,1999,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,intra
Africa's World War,2000,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,intra
Africa's World War,2001,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,intra
Africa's World War,2002,CD,Congo [DRC],Sub-Saharan Africa,-4.038333,21.758664,intra
Fourth Chad (Togoimi Revolt),1998,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Fourth Chad (Togoimi Revolt),1999,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Fourth Chad (Togoimi Revolt),2000,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Third Angolan,1998,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Third Angolan,1999,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Third Angolan,2000,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Third Angolan,2001,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Third Angolan,2002,AO,Angola,Sub-Saharan Africa,-11.202692,17.873887,intra
Second Aceh,1999,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
Second Aceh,2000,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
Second Aceh,2001,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
Second Aceh,2002,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
Oromo Liberation,1999,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
Second Chechen,1999,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Second Chechen,2000,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Second Chechen,2001,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Second Chechen,2002,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Second Chechen,2003,RU,Russia,Eastern Europe,61.52401,105.318756,intra
Second Philippine-Moro,2000,PH,Philippines,South-eastern Asia,12.879721,121.774017,intra
Second Philippine-Moro,2001,PH,Philippines,South-eastern Asia,12.879721,121.774017,intra
Third Burundi,2001,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Third Burundi,2002,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Third Burundi,2003,BI,Burundi,Sub-Saharan Africa,-3.373056,29.918886,intra
Fourth Rwanda,2001,RW,Rwanda,Sub-Saharan Africa,-1.940278,29.873888,intra
Fourth Liberian,2002,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Fourth Liberian,2003,LR,Liberia,Sub-Saharan Africa,6.428055,-9.429499,intra
Cote d'Ivoire Military,2002,FR,France,Western Europe,46.227638,2.213749,intra
Cote d'Ivoire Military,2003,FR,France,Western Europe,46.227638,2.213749,intra
Cote d'Ivoire Military,2004,FR,France,Western Europe,46.227638,2.213749,intra
Darfur,2003,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Darfur,2004,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Darfur,2005,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Darfur,2006,SD,Sudan,Northern Africa,12.862807,30.217636,intra
Third Aceh,2003,ID,Indonesia,South-eastern Asia,-0.789275,113.921327,intra
Second Nepal Maoists,2003,NP,Nepal,Southern Asia,28.394857,84.124008,intra
Second Nepal Maoists,2004,NP,Nepal,Southern Asia,28.394857,84.124008,intra
Second Nepal Maoists,2005,NP,Nepal,Southern Asia,28.394857,84.124008,intra
Second Nepal Maoists,2006,NP,Nepal,Southern Asia,28.394857,84.124008,intra
Waziristan,2004,US,United States,Northern America,37.09024,-95.712891,intra
Waziristan,2005,US,United States,Northern America,37.09024,-95.712891,intra
Waziristan,2006,US,United States,Northern America,37.09024,-95.712891,intra
Waziristan,2004,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Waziristan,2005,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
Waziristan,2006,PK,Pakistan,Southern Asia,30.375321,69.345116,intra
First Yemeni Cleric,2004,YE,Yemen,Western Asia,15.552727,48.516388,intra
First Yemeni Cleric,2005,YE,Yemen,Western Asia,15.552727,48.516388,intra
Fifth Chad,2005,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Fifth Chad,2006,TD,Chad,Sub-Saharan Africa,15.454166,18.732207,intra
Third Somalia,2007,US,United States,Northern America,37.09024,-95.712891,intra
Third Somalia,2006,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Third Somalia,2007,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Third Somalia,2008,SO,Somalia,Sub-Saharan Africa,5.152149,46.199616,intra
Third Somalia,2006,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
Third Somalia,2007,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
Third Somalia,2008,ET,Ethiopia,Sub-Saharan Africa,9.145,40.489673,intra
Second Yemeni Cleric,2007,YE,Yemen,Western Asia,15.552727,48.516388,intra
